cell_type_name,female_n,female_broad_class,male_n,male_cell_type,male_superclass
CL352,0,,2,CL352,cb_intrinsic
CL357,0,,2,CL357,cb_intrinsic
CL362,0,,2,CL362,cb_intrinsic
CRE011,0,,2,CRE011,cb_intrinsic
CRE018a,0,,2,CRE018,cb_intrinsic
CRE018b,0,,2,CRE018,cb_intrinsic
CRE018c,0,,2,CRE018,cb_intrinsic
CRE035,0,,2,CRE035,cb_intrinsic
CRE040,0,,2,CRE040,cb_intrinsic
CRE041,0,,2,CRE041,cb_intrinsic
CRE043c,0,,2,CRE043_a3,cb_intrinsic
CRE043d,0,,2,CRE043_a2,cb_intrinsic
CRE043e,0,,2,CRE043_a1,cb_intrinsic
CRE102,0,,2,CRE102,cb_intrinsic
CT1,0,,2,CT1,ol_intrinsic
DA4m_adPN,0,,2,DA4m_adPN,cb_intrinsic
DC4_vPN,0,,2,DC4_vPN,cb_intrinsic
DL5_adPN,0,,2,DL5_adPN,cb_intrinsic
DM1_lPN,0,,2,DM1_lPN,cb_intrinsic
DM3_adPN,0,,2,DM3_adPN,cb_intrinsic
DM3_vPN,0,,2,DM3_vPN,cb_intrinsic
DM4_vPN,0,,2,DM4_vPN,cb_intrinsic
DNbe004,0,,2,DNbe004,descending_neuron
DNbe005,0,,2,DNbe005,descending_neuron
DNde002,0,,2,DNde002,descending_neuron
DNde005,0,,2,DNde005,descending_neuron
DNde006,0,,2,DNde006,descending_neuron
DNg02_d,0,,2,DNg02_d,descending_neuron
DNg02_e,0,,2,DNg02_e,descending_neuron
DNg02_f,0,,2,DNg02_f,descending_neuron
DNg05_a,0,,2,DNg05_a,descending_neuron
DNg06_a,0,,2,DNge175,descending_neuron
DNg100,0,,2,DNg100,descending_neuron
DNg16,0,,2,DNg16,descending_neuron
DNg17,0,,2,DNg17,descending_neuron
DNg32,0,,2,DNg32,descending_neuron
DNg38,0,,2,DNg38,descending_neuron
DNg39,0,,2,DNg39,descending_neuron
DNg42,0,,2,DNg42,descending_neuron
DNg46,0,,2,DNg46,descending_neuron
DNg56,0,,2,DNg56,descending_neuron
DNg58,0,,2,DNg58,descending_neuron
DNg68,0,,2,DNg68,descending_neuron
DNg71,0,,2,DNg71,descending_neuron
DNg73,0,,2,DNg73,descending_neuron
DNg74_a,0,,2,DNg74_a,descending_neuron
DNg76,0,,2,DNg76,descending_neuron
DNg80,0,,2,DNg80,descending_neuron
DNg92_a,0,,2,DNg92_a,descending_neuron
DNge002,0,,2,DNge002,descending_neuron
DNge008,0,,2,DNge008,descending_neuron
DNge010,0,,2,DNge010,descending_neuron
DNge013,0,,2,DNge013,descending_neuron
DNge014,0,,2,DNge014,descending_neuron
DNge016,0,,2,DNge016,descending_neuron
DNge017,0,,2,DNge017,descending_neuron
DNge021,0,,2,DNge021,descending_neuron
DNge022,0,,2,DNge022,descending_neuron
DNge026,0,,2,DNge026,descending_neuron
DNge028,0,,2,DNge028,descending_neuron
DNge029,0,,2,DNge029,descending_neuron
DNge030,0,,2,DNge030,descending_neuron
DNge031,0,,2,DNge031,descending_neuron
DNge036,0,,2,DNge036,descending_neuron
DNge040,0,,2,DNge040,descending_neuron
DNge042,0,,2,DNge042,descending_neuron
DNge044,0,,2,DNge044,descending_neuron
DNge050,0,,2,DNge050,descending_neuron
DNge052,0,,2,DNge052,descending_neuron
DNge056,0,,2,DNge056,descending_neuron
DNge057,0,,2,DNge057,descending_neuron
DNge059,0,,2,DNge059,descending_neuron
DNge064,0,,2,DNge064,descending_neuron
DNge067,0,,2,DNge067,descending_neuron
DNge070,0,,2,DNge070,descending_neuron
DNge072,0,,2,DNge072,descending_neuron
DNge075,0,,2,DNge075,descending_neuron
DNge079,0,,2,DNge079,descending_neuron
DNge080,0,,2,DNge080,descending_neuron
DNge082,0,,2,DNge082,descending_neuron
DNge098,0,,2,DNge098,descending_neuron
DNge100,0,,2,DNge100,descending_neuron
DNge119,0,,2,DNge119,descending_neuron
DNge121,0,,2,DNge121,descending_neuron
DNge125,0,,2,DNge125,descending_neuron
DNge126,0,,2,DNge126,descending_neuron
DNge127,0,,2,DNge127,descending_neuron
DNge130,0,,2,DNge130,descending_neuron
DNge131,0,,2,DNge131,descending_neuron
DNge132,0,,2,DNge132,descending_neuron
DNge133,0,,2,DNge133,descending_neuron
DNge142,0,,2,DNge142,descending_neuron
DNge144,0,,2,DNge144,descending_neuron
DNge146,0,,2,DNge146,descending_neuron
"DNge154,DNge156",0,,2,DNge154,descending_neuron
DNge173,0,,2,DNge173,descending_neuron
DNge174,0,,2,DNge174,descending_neuron
DNp01,0,,2,DNp01,descending_neuron
DNp104,0,,2,DNp104,descending_neuron
DNp12,0,,2,DNp12,descending_neuron
DNp40,0,,2,DNp21,descending_neuron
DNp52,0,,2,DNp52,descending_neuron
DNp60,0,,2,DNp60,descending_neuron
DNpe007,0,,2,DNpe007,descending_neuron
DNpe026,0,,2,DNpe026,descending_neuron
DNpe034,0,,2,DNpe034,descending_neuron
DNpe037,0,,2,DNpe037,descending_neuron
DNpe043,0,,2,DNpe043,descending_neuron
DNxl114,0,,2,DNxl114,descending_neuron
ExR3,0,,2,ExR3,cb_intrinsic
ExR6,0,,2,ExR6,cb_intrinsic
FB2J_b,0,,2,FB2J_b,cb_intrinsic
FB4I,0,,2,FB4I,cb_intrinsic
"FB4P,FB4Q",0,,2,FB4P_c,cb_intrinsic
FB5L,0,,2,FB5L,cb_intrinsic
FB6D,0,,2,FB6D,cb_intrinsic
FB6Q,0,,2,FB6Q,cb_intrinsic
FB7B,0,,2,FB7B,cb_intrinsic
H03,0,,2,PLP076,cb_intrinsic
H1,0,,2,H1,ol_intrinsic
IB007,0,,2,IB007,cb_intrinsic
IB008,0,,2,IB008,cb_intrinsic
IB009,0,,2,IB009,cb_intrinsic
IB010,0,,2,IB010,cb_intrinsic
IB012,0,,2,IB012,cb_intrinsic
IB018,0,,2,IB018,cb_intrinsic
IB021,0,,2,IB021,cb_intrinsic
IB023,0,,2,IB023,cb_intrinsic
IB025,0,,2,IB025,cb_intrinsic
IB026,0,,2,IB026,cb_intrinsic
IB048,0,,2,IB048,cb_intrinsic
IB058,0,,2,IB058,cb_intrinsic
IB068,0,,2,IB068,cb_intrinsic
IB097,0,,2,IB097,cb_intrinsic
IB116,0,,2,IB116,cb_intrinsic
JO-A3,0,,2,JO-A3,cb_sensory
LAL008,0,,2,LAL008,cb_intrinsic
LAL012,0,,2,LAL012,cb_intrinsic
LAL015,0,,2,LAL015,cb_intrinsic
LAL016,0,,2,LAL016,cb_intrinsic
LAL052,0,,2,LAL052,cb_intrinsic
LAL053,0,,2,LAL053,cb_intrinsic
LAL056a,0,,2,LAL056,cb_intrinsic
LAL059a,0,,2,LAL059,cb_intrinsic
LAL072,0,,2,LAL072,cb_intrinsic
LAL076,0,,2,LAL076,cb_intrinsic
LAL090a,0,,2,LAL090,cb_intrinsic
LAL090b,0,,2,LAL090,cb_intrinsic
LAL093,0,,2,AOTU040,cb_intrinsic
LAL098,0,,2,LAL098,cb_intrinsic
LAL116,0,,2,LAL116,cb_intrinsic
LAL121,0,,2,LAL121,cb_intrinsic
LAL122,0,,2,LAL122,cb_intrinsic
LAL123,0,,2,LAL123,cb_intrinsic
LAL128,0,,2,LAL128,cb_intrinsic
LAL130,0,,2,LAL130,cb_intrinsic
LAL131a,0,,2,LAL131,cb_intrinsic
LAL131b,0,,2,LAL131,cb_intrinsic
LAL132a,0,,2,LAL132_a,cb_intrinsic
LAL135,0,,2,LAL135,cb_intrinsic
LAL139,0,,2,LAL139,cb_intrinsic
LAL141,0,,2,LAL141,cb_intrinsic
LAL142,0,,2,LAL142,cb_intrinsic
LAL147c,0,,2,LAL147_b,cb_intrinsic
LAL152,0,,2,LAL152,cb_intrinsic
LAL167a,0,,2,LAL167,cb_intrinsic
LAL167b,0,,2,LAL167,cb_intrinsic
LAL168a,0,,2,LAL166,cb_intrinsic
LAL180,0,,2,LAL180,cb_intrinsic
LAL191,0,,2,LAL191,cb_intrinsic
LAL192,0,,2,LAL192,cb_intrinsic
LCNOp,0,,2,LCNOp,cb_intrinsic
LCNOpm,0,,2,LCNOpm,cb_intrinsic
LHAD1j1,0,,2,LHAD1j1,cb_intrinsic
LHAD2b1,0,,2,LHAD2b1,cb_intrinsic
LHAD3d4,0,,2,LHAD3d4,cb_intrinsic
LHAD4a1,0,,2,LHAD4a1,cb_intrinsic
LHAV2a3a,0,,2,LHAV2a3,cb_intrinsic
LHAV2b9,0,,2,LHAV2b9,cb_intrinsic
LHAV2g1a,0,,2,LHAV2g1,cb_intrinsic
LHAV2k13,0,,2,LHAV2k13,cb_intrinsic
LHAV2k8,0,,2,LHAV2k8,cb_intrinsic
LHAV2p1,0,,2,LHAV2p1,cb_intrinsic
LHAV3k1,0,,2,LHAV3k1,cb_intrinsic
LHAV3k3,0,,2,LHAV3k3,cb_intrinsic
LHAV3q1,0,,2,LHAV3q1,cb_intrinsic
"LHAV4a6,CB3730",0,,2,LHAV4a6,cb_intrinsic
LHAV4e1_a,0,,2,LHAV4e1_a,cb_intrinsic
LHAV4e4,0,,2,LHAV4e4,cb_intrinsic
LHAV4g17,0,,2,LHAV4g17,cb_intrinsic
LHAV4j1,0,,2,LHAV4j1,cb_intrinsic
LHAV4l1,0,,2,LHAV4l1,cb_intrinsic
LHAV5a2_d,0,,2,LHAV5a2_d,cb_intrinsic
LHAV7a6,0,,2,LHAV7a6,cb_intrinsic
LHAV8a1,0,,2,LHAV8a1,cb_intrinsic
LHCENT11,0,,2,LHCENT11,cb_intrinsic
LHCENT13_d,0,,2,LHCENT13_d,cb_intrinsic
LHPD1b1,0,,2,LHPD1b1,cb_intrinsic
LHPV10d1,0,,2,LHPV10d1,cb_intrinsic
LHPV1c2,0,,2,LHPV1c2,cb_intrinsic
LHPV1d1,0,,2,LHPV1d1,cb_intrinsic
LHPV2i1b,0,,2,LHPV2i1,cb_intrinsic
LHPV3a1_a,0,,2,LHPV3a1,cb_intrinsic
LHPV3a1_b,0,,2,LHPV3a1,cb_intrinsic
LHPV4a11,0,,2,LHPV4a11,cb_intrinsic
LHPV4a7a,0,,2,LHPV4a7,cb_intrinsic
LHPV4j3,0,,2,LHPV4j3,cb_intrinsic
LHPV4j4,0,,2,LHPV4j4,cb_intrinsic
LHPV4m1,0,,2,LHPV4m1,cb_intrinsic
LHPV5e3,0,,2,LHPV5e3,cb_intrinsic
LHPV6a10,0,,2,LHPV6a10,cb_intrinsic
LHPV6c1,0,,2,LHPV6c1,cb_intrinsic
LHPV6c2,0,,2,LHPV6c2,cb_intrinsic
LHPV6g1,0,,2,LHPV6g1,cb_intrinsic
LHPV6m1,0,,2,LHPV6m1,cb_intrinsic
LN-DN1,0,,2,LN-DN1,sensory_descending
LNO2,0,,2,LNO2,cb_intrinsic
LNOa,0,,2,LNOa,cb_intrinsic
LPT47_vCal2,0,,2,vCal2,visual_projection
LPi12,0,,2,LPi2b,ol_intrinsic
LPi13,0,,2,LPi4b,ol_intrinsic
LPi15,0,,2,LPi21,ol_intrinsic
LT1a,0,,2,LT1a,visual_projection
LT1b,0,,2,LT1b,visual_projection
LT33,0,,2,LT33,ol_intrinsic
LT34,0,,2,LT34,visual_centrifugal
LT41,0,,2,LT41,visual_centrifugal
LT56,0,,2,LT56,visual_centrifugal
LT58,0,,2,LT58,ol_intrinsic
LT61a,0,,2,LT61a,visual_projection
LT64,0,,2,LT64,visual_projection
LT65,0,,2,LT65,visual_projection
LT79,0,,2,LT79,visual_projection
LTe06,0,,2,LoVP57,visual_projection
LTe18,0,,2,LoVP85,visual_projection
LTe26,0,,2,LoVP102,visual_projection
LTe29,0,,2,LoVP99,visual_projection
LTe42a,0,,2,LoVP90a,visual_projection
LTe42b,0,,2,LoVP90b,visual_projection
LTe42c,0,,2,LoVP90c,visual_projection
LTe46,0,,2,LoVP40,visual_projection
LTe60,0,,2,LoVP45,visual_projection
LTe71,0,,2,SLP250,visual_projection
LTe73,0,,2,LoVP66,visual_projection
Li29,0,,2,Li31,ol_intrinsic
Li31,0,,2,Li38,ol_intrinsic
Li32,0,,2,Li32,ol_intrinsic
MBON02,0,,2,MBON02,cb_intrinsic
MBON06,0,,2,MBON06,cb_intrinsic
MBON13,0,,2,MBON13,cb_intrinsic
MBON16,0,,2,MBON16,cb_intrinsic
MBON17-like,0,,2,MBON17-like,cb_intrinsic
MBON21,0,,2,MBON21,cb_intrinsic
MBON27,0,,2,MBON27,cb_intrinsic
MBON28,0,,2,MBON28,cb_intrinsic
MBON31,0,,2,MBON31,cb_intrinsic
MBON33,0,,2,MBON33,cb_intrinsic
MBON35,0,,2,MBON35,cb_intrinsic
MTe28,0,,2,MeVP29,visual_projection
MTe48,0,,2,MeVP63,visual_projection
MZ_lv2PN,0,,2,MZ_lv2PN,cb_intrinsic
M_adPNm4,0,,2,M_adPNm4,cb_intrinsic
"M_ilPNm90,M_ilPN8t91",0,,2,M_ilPNm90,cb_intrinsic
M_imPNl92,0,,2,M_imPNl92,cb_intrinsic
M_l2PN10t19a,0,,2,M_l2PN10t19,cb_intrinsic
M_l2PN10t19b,0,,2,M_l2PN10t19,cb_intrinsic
M_l2PNl20,0,,2,M_l2PNl20,cb_intrinsic
M_l2PNl21,0,,2,M_l2PNl21,cb_intrinsic
M_l2PNm14,0,,2,M_l2PNm14,cb_intrinsic
M_l2PNm15,0,,2,M_l2PNm15,cb_intrinsic
M_lPNm11C,0,,2,M_lPNm11C,cb_intrinsic
M_lvPNm28,0,,2,M_lvPNm28,cb_intrinsic
M_lvPNm39,0,,2,M_lvPNm39,cb_intrinsic
M_lvPNm44,0,,2,M_lvPNm44,cb_intrinsic
M_smPNm1,0,,2,M_smPNm1,cb_intrinsic
M_spPN4t9,0,,2,M_spPN4t9,cb_intrinsic
"M_vPNml51,CB3597",0,,2,M_vPNml51,cb_intrinsic
M_vPNml52,0,,2,M_vPNml52,cb_intrinsic
M_vPNml55,0,,2,M_vPNml55,cb_intrinsic
M_vPNml57,0,,2,M_vPNml57,cb_intrinsic
M_vPNml79,0,,2,M_vPNml79,cb_intrinsic
MeLp2,0,,2,MeVPLp2,ol_intrinsic
MeMe_e09,0,,2,MeVPMe7,ol_intrinsic
Nod3,0,,2,Nod3,visual_projection
OA-VUMa5,0,,2,OA-VUMa5,cb_intrinsic
OCC01a,0,,2,OCG06,visual_centrifugal
OCC01b,0,,2,OCC01b,visual_centrifugal
OCG01a,0,,2,OCG01a,visual_projection
OCG01b,0,,2,OCG01b,visual_projection
OCG01e,0,,2,OCG01e,visual_projection
OCG01f,0,,2,OCG01f,visual_projection
OCG02b,0,,2,OCG02b,visual_projection
PAL01,0,,2,PAL01,cb_intrinsic
PLP010,0,,2,PLP010,cb_intrinsic
PLP012,0,,2,PLP012,cb_intrinsic
PLP036,0,,2,PLP036,cb_intrinsic
PLP059a,0,,2,PLP059,cb_intrinsic
PLP060,0,,2,PLP060,cb_intrinsic
PLP080,0,,2,PLP080,cb_intrinsic
PLP086a,0,,2,PLP086,cb_intrinsic
PLP093,0,,2,PLP093,cb_intrinsic
PLP114,0,,2,PLP114,cb_intrinsic
PLP121,0,,2,PLP121,cb_intrinsic
PLP131,0,,2,PLP131,cb_intrinsic
PLP141,0,,2,PLP141,cb_intrinsic
PLP143,0,,2,PLP143,cb_intrinsic
PLP144,0,,2,PLP144,cb_intrinsic
PLP163,0,,2,PLP163,cb_intrinsic
PLP169,0,,2,PLP169,cb_intrinsic
PLP182c,0,,2,PLP182,cb_intrinsic
PLP182d,0,,2,PLP182,cb_intrinsic
PLP184,0,,2,PLP184,cb_intrinsic
PLP208,0,,2,PLP208,cb_intrinsic
PLP209,0,,2,PLP209,cb_intrinsic
PLP213,0,,2,PLP213,cb_intrinsic
PLP222,0,,2,PLP222,cb_intrinsic
PLP228,0,,2,PLP228,cb_intrinsic
PLP245,0,,2,PLP245,cb_intrinsic
PLP252,0,,2,PLP252,cb_intrinsic
PPL102,0,,2,PPL102,cb_intrinsic
PPL104,0,,2,PPL104,cb_intrinsic
PPL105,0,,2,PPL105,cb_intrinsic
PPL108,0,,2,PPL108,cb_intrinsic
PPL202,0,,2,PPL202,cb_intrinsic
PPL204,0,,2,PPL204,cb_intrinsic
PPM1205,0,,2,PPM1205,cb_intrinsic
PS001,0,,2,PS001,cb_intrinsic
PS008_a3,0,,2,PS008_a3,cb_intrinsic
PS011,0,,2,PS011,cb_intrinsic
PS018a,0,,2,PS018_a,cb_intrinsic
PS018b,0,,2,PS018_b,cb_intrinsic
PS029,0,,2,PS029,cb_intrinsic
PS047b,0,,2,PS047_b,cb_intrinsic
PS048a,0,,2,PS048_b,cb_intrinsic
PS049,0,,2,PS049,cb_intrinsic
PS053,0,,2,PS053,cb_intrinsic
PS065,0,,2,PS065,cb_intrinsic
"PS081,PS085",0,,2,PS081,cb_intrinsic
"PS082,PS084",0,,2,PS082,cb_intrinsic
PS083_a,0,,2,PS083_a,cb_intrinsic
PS083_c,0,,2,PS083_c,cb_intrinsic
PS087e,0,,2,PS087,cb_intrinsic
PS089,0,,2,PS089,cb_intrinsic
PS094a,0,,2,PS094,cb_intrinsic
PS095b,0,,2,PS095,cb_intrinsic
PS096a,0,,2,PS096,cb_intrinsic
PS096b,0,,2,PS096,cb_intrinsic
PS096d,0,,2,PS096,cb_intrinsic
PS096e,0,,2,PS096,cb_intrinsic
PS097b,0,,2,PS097,cb_intrinsic
PS098,0,,2,PS098,cb_intrinsic
PS100,0,,2,PS100,cb_intrinsic
PS108,0,,2,PS108,cb_intrinsic
PS112,0,,2,PS112,cb_intrinsic
PS126,0,,2,PS126,cb_intrinsic
PS127,0,,2,PS127,cb_intrinsic
PS156,0,,2,PS156,cb_intrinsic
PS159,0,,2,PS159,cb_intrinsic
PS176,0,,2,PS176,cb_intrinsic
PS180,0,,2,PS180,cb_intrinsic
PS181,0,,2,PS181,cb_intrinsic
PS193a,0,,2,PS193,cb_intrinsic
PS202,0,,2,PS202,cb_intrinsic
PS203a,0,,2,PS203,cb_intrinsic
PS203b,0,,2,PS203,cb_intrinsic
PS208a,0,,2,PS208,cb_intrinsic
PS209a,0,,2,PS209,cb_intrinsic
PS209d,0,,2,PS209,cb_intrinsic
PS213,0,,2,PS213,cb_intrinsic
PS217,0,,2,PS217,cb_intrinsic
PS276,0,,2,PS276,cb_intrinsic
PS280,0,,2,PS280,cb_intrinsic
PVLP001,0,,2,PVLP001,cb_intrinsic
PVLP002,0,,2,PVLP002,cb_intrinsic
PVLP013,0,,2,PVLP013,cb_intrinsic
PVLP014,0,,2,PVLP014,cb_intrinsic
PVLP015,0,,2,PVLP015,cb_intrinsic
PVLP017,0,,2,PVLP017,cb_intrinsic
PVLP018,0,,2,PVLP018,cb_intrinsic
PVLP020,0,,2,PVLP020,cb_intrinsic
PVLP026,0,,2,PVLP026,cb_intrinsic
PVLP027,0,,2,PVLP027,cb_intrinsic
PVLP061,0,,2,PVLP061,cb_intrinsic
PVLP065,0,,2,PVLP065,cb_intrinsic
PVLP069,0,,2,PVLP069,cb_intrinsic
PVLP090,0,,2,PVLP090,cb_intrinsic
PVLP106,0,,2,PVLP106,cb_intrinsic
PVLP112a,0,,2,PVLP112,cb_intrinsic
PVLP114,0,,2,PVLP114,cb_intrinsic
PVLP120,0,,2,PVLP120,cb_intrinsic
PVLP121,0,,2,PVLP121,cb_intrinsic
PVLP130,0,,2,PVLP130,cb_intrinsic
PVLP138,0,,2,PVLP138,cb_intrinsic
PVLP140,0,,2,PVLP140,cb_intrinsic
PVLP141,0,,2,PVLP141,cb_intrinsic
PhG10,0,,2,PhG10,cb_sensory
PhG11,0,,2,PhG11,cb_sensory
PhG12,0,,2,PhG12,cb_sensory
PhG13,0,,2,PhG13,cb_sensory
PhG14,0,,2,PhG14,cb_sensory
PhG15,0,,2,PhG15,cb_sensory
PhG16,0,,2,PhG16,cb_sensory
PhG1a,0,,2,PhG1a,cb_sensory
PhG1b,0,,2,PhG1b,cb_sensory
PhG3,0,,2,PhG3,cb_sensory
PhG5,0,,2,PhG5,cb_sensory
PhG6,0,,2,PhG6,cb_sensory
Pm13,0,,2,Pm13,ol_intrinsic
SAD007a,0,,2,SAD007,cb_intrinsic
SAD007c,0,,2,SAD007,cb_intrinsic
SAD007d,0,,2,SAD006,cb_intrinsic
SAD008a,0,,2,SAD008,cb_intrinsic
SAD008b,0,,2,SAD008,cb_intrinsic
SAD008c,0,,2,SAD008,cb_intrinsic
"SAD011,SAD019",0,,2,SAD011,cb_intrinsic
SAD013,0,,2,SAD013,cb_intrinsic
SAD034,0,,2,SAD034,cb_intrinsic
SAD035,0,,2,SAD035,cb_intrinsic
SAD049,0,,2,SAD049,cb_intrinsic
SAD076,0,,2,SAD076,cb_intrinsic
SAD084,0,,2,SAD084,cb_intrinsic
SAD085,0,,2,SAD085,cb_intrinsic
SAD093,0,,2,SAD093,cb_intrinsic
SA_VTV_DProN_1,0,,2,AN05B096,ascending_neuron
SIP017,0,,2,SIP017,cb_intrinsic
SIP019,0,,2,SIP019,cb_intrinsic
SIP024a,0,,2,SIP024,cb_intrinsic
SIP029,0,,2,SIP029,cb_intrinsic
SIP046,0,,2,SIP046,cb_intrinsic
SIP047a,0,,2,SIP047,cb_intrinsic
SIP048,0,,2,SIP048,cb_intrinsic
SIP057,0,,2,SIP057,cb_intrinsic
SIP067,0,,2,SIP067,cb_intrinsic
SIP076d,0,,2,SIP076,cb_intrinsic
SIP088,0,,2,SIP088,cb_intrinsic
SLP003,0,,2,SLP003,cb_intrinsic
SLP006,0,,2,SLP006,cb_intrinsic
SLP011,0,,2,SLP011,cb_intrinsic
SLP012a,0,,2,SLP012,cb_intrinsic
SLP017,0,,2,SLP017,cb_intrinsic
SLP025a,0,,2,SLP025,cb_intrinsic
SLP031,0,,2,SLP031,cb_intrinsic
SLP048,0,,2,SLP048,cb_intrinsic
SLP071,0,,2,SLP071,cb_intrinsic
SLP072,0,,2,SLP072,cb_intrinsic
SLP074,0,,2,SLP074,cb_intrinsic
SLP075,0,,2,SLP075,cb_intrinsic
SLP080,0,,2,SLP080,cb_intrinsic
SLP131,0,,2,SLP131,cb_intrinsic
SLP132,0,,2,SLP132,cb_intrinsic
SLP136,0,,2,SLP136,cb_intrinsic
SLP153,0,,2,SLP153,cb_intrinsic
SLP155,0,,2,SLP155,cb_intrinsic
SLP202,0,,2,SLP202,cb_intrinsic
SLP209,0,,2,SLP209,cb_intrinsic
SLP212b,0,,2,SLP212_b,cb_intrinsic
SLP212c,0,,2,SLP212_c,cb_intrinsic
SLP215,0,,2,SLP215,cb_intrinsic
SLP216,0,,2,SLP216,cb_intrinsic
SLP227a,0,,2,SLP227,cb_intrinsic
SLP227b,0,,2,SLP227,cb_intrinsic
SLP231,0,,2,SLP231,cb_intrinsic
SLP235,0,,2,SLP235,cb_intrinsic
SLP239,0,,2,SLP239,cb_intrinsic
SLP248,0,,2,SLP248,cb_intrinsic
SLP257,0,,2,SLP257,cb_intrinsic
SLP265a,0,,2,SLP265,cb_intrinsic
SLP281,0,,2,SLP281,cb_intrinsic
SLP302a,0,,2,SLP302,cb_intrinsic
SLP302b,0,,2,SLP302,cb_intrinsic
SLP304b,0,,2,SLP304,cb_intrinsic
SLP308b,0,,2,SLP308,cb_intrinsic
SLP345a,0,,2,SLP345,cb_intrinsic
SLP380,0,,2,SLP380,cb_intrinsic
SLP381,0,,2,SLP381,cb_intrinsic
SLP382,0,,2,SLP382,cb_intrinsic
SLP383,0,,2,SLP383,cb_intrinsic
SLP388,0,,2,SLP388,cb_intrinsic
SLP402_b,0,,2,SLP402_b,cb_intrinsic
SLP406,0,,2,SLP406,cb_intrinsic
SLP412_a,0,,2,SLP412_a,cb_intrinsic
SLP412_b,0,,2,SLP412_b,cb_intrinsic
SLP433,0,,2,SLP433,cb_intrinsic
SLP437,0,,2,SLP437,cb_intrinsic
SLP447,0,,2,SLP447,cb_intrinsic
SLP458,0,,2,SLP458,cb_intrinsic
SLP465a,0,,2,SLP465,cb_intrinsic
SLPpm3_H01,0,,2,SMP551,cb_intrinsic
SLPpm3_H02,0,,2,SLP440,cb_intrinsic
SLPpm3_S01,0,,2,SLP441,cb_intrinsic
SMP011b,0,,2,SMP011_b,cb_intrinsic
SMP015,0,,2,SMP015,cb_intrinsic
SMP027,0,,2,SMP027,cb_intrinsic
SMP035,0,,2,SMP035,cb_intrinsic
SMP044,0,,2,SMP044,cb_intrinsic
SMP047,0,,2,SMP047,cb_intrinsic
SMP051,0,,2,SMP051,cb_intrinsic
SMP054,0,,2,SMP054,cb_intrinsic
SMP077,0,,2,SMP077,cb_intrinsic
SMP080,0,,2,SMP080,cb_intrinsic
SMP108,0,,2,SMP108,cb_intrinsic
SMP109,0,,2,SMP109,cb_intrinsic
SMP115,0,,2,SMP115,cb_intrinsic
SMP116,0,,2,SMP116,cb_intrinsic
SMP138,0,,2,SMP138,cb_intrinsic
SMP153b,0,,2,SMP153_b,cb_intrinsic
SMP158,0,,2,SMP158,cb_intrinsic
SMP162c,0,,2,SMP162,cb_intrinsic
SMP165,0,,2,SMP165,cb_intrinsic
SMP175,0,,2,SMP175,cb_intrinsic
SMP176,0,,2,SMP176,cb_intrinsic
SMP185,0,,2,SMP185,cb_intrinsic
SMP189,0,,2,SMP189,cb_intrinsic
SMP198,0,,2,SMP198,cb_intrinsic
SMP203,0,,2,SMP203,cb_intrinsic
SMP204,0,,2,SMP204,cb_intrinsic
SMP213,0,,2,SMP214,cb_intrinsic
SMP235,0,,2,SMP235,cb_intrinsic
SMP251,0,,2,SMP251,cb_intrinsic
SMP257,0,,2,SMP257,cb_intrinsic
"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",0,,2,SMP_unclear,cb_intrinsic
SMP269,0,,2,SMP269,cb_intrinsic
SMP278b,0,,2,SMP278,cb_intrinsic
SMP285,0,,2,SMP285,cb_intrinsic
SMP291,0,,2,SMP291,cb_intrinsic
SMP311,0,,2,SMP311,cb_intrinsic
SMP314b,0,,2,SMP314,cb_intrinsic
SMP317a,0,,2,SMP317,cb_intrinsic
SMP317c,0,,2,SMP317,cb_intrinsic
SMP321_b,0,,2,SMP321_b,cb_intrinsic
SMP326b,0,,2,SMP326,cb_intrinsic
SMP341,0,,2,SMP341,cb_intrinsic
SMP353,0,,2,SMP353,cb_intrinsic
SMP356,0,,2,SMP356,cb_intrinsic
SMP373,0,,2,SMP373,cb_intrinsic
SMP379,0,,2,SMP379,cb_intrinsic
SMP383,0,,2,SMP383,cb_intrinsic
SMP386,0,,2,SMP386,cb_intrinsic
SMP388,0,,2,SMP388,cb_intrinsic
SMP389b,0,,2,SMP389_b,cb_intrinsic
SMP389c,0,,2,SMP389_c,cb_intrinsic
SMP405a,0,,2,SMP405,cb_intrinsic
SMP405b,0,,2,SMP405,cb_intrinsic
SMP406b,0,,2,SMP406_b,cb_intrinsic
SMP410a,0,,2,SMP410,cb_intrinsic
SMP425,0,,2,SMP425,cb_intrinsic
SMP441,0,,2,SMP441,cb_intrinsic
SMP445,0,,2,SMP445,cb_intrinsic
SMP451a,0,,2,SMP451,cb_intrinsic
SMP455,0,,2,SMP455,cb_intrinsic
SMP457,0,,2,SMP457,cb_intrinsic
SMP469b,0,,2,SMP469,cb_intrinsic
SMP470,0,,2,SMP470,cb_intrinsic
SMP492,0,,2,SMP492,cb_intrinsic
SMP495b,0,,2,SMP495_b,cb_intrinsic
SMP503,0,,2,SMP503,cb_intrinsic
SMP505,0,,2,SMP505,cb_intrinsic
SMP506,0,,2,SMP506,cb_intrinsic
SMP507,0,,2,SMP507,cb_intrinsic
SMP509a,0,,2,SMP509,cb_intrinsic
SMP510,0,,2,SMP510,cb_intrinsic
SMP511,0,,2,SMP511,cb_intrinsic
